customer_id,Name,age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
fffe4300490044003800330039003200,Maryln Treadwell,32,M,2XQ821O,Town,Silver Membership,2016-09-06,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:14:35,11,68.97,58087.05,16.0,710.69,Yes,No,No,Not Applicable,Products always in Stock,2
fffe43004900440032003400340039003500,Verna Aispuro,12,M,ZL89IHL,City,No Membership,2017-02-27,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,07:42:30,14,397.63,13707.44,9.0,680.34,Yes,Yes,No,Not Applicable,Poor Website,4
fffe43004900440034003500380036003100,Sachiko Stackpole,25,M,K3WHB2N,,No Membership,2016-09-07,Yes,CID46605,Without Offers,Smartphone,Fiber_Optic,00:35:26,2,826.06,22641.18,43.33939963328107,534.67,Yes,Yes,No,Not Applicable,No reason specified,5
fffe43004900440034003600320031003400,Ranae Judd,21,F,V686OF9,Town,Platinum Membership,2017-05-19,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,09:39:23,12,178.06,19537.26,6.0,1161.0854929278862,No,Yes,No,Not Applicable,Too many ads,3
fffe4300490044003500350037003500,Mickey Bouska,25,F,BQYXXE0,,Basic Membership,2015-12-02,?,CID35104,Without Offers,Desktop,Fiber_Optic,09:57:28,15,59.36,3380.92,8.0,376.14057583881134,Yes,No,No,Not Applicable,Poor Website,4
fffe43004900440032003700350039003000,Solange Melancon,21,F,QEOK3V4,City,Platinum Membership,2017-08-10,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,16:48:44,15,199.31,23272.95,23.0,711.8,Yes,No,Yes,Unsolved,Too many ads,3
fffe43004900440035003300370036003600,Verna Antoine,30,M,XKXW314,Town,Basic Membership,2015-05-22,Yes,CID59693,Credit/Debit Card Offers,Desktop,Wi-Fi,11:53:41,-999,65.02,21551.03,28.0,,Yes,No,No,Not Applicable,Poor Website,4
fffe43004900440035003700300033003700,Mason Dunmire,36,F,XA4ILXY,City,Silver Membership,2017-04-06,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,00:58:48,21,217.41,83493.53,14.0,1297.5021863921202,No,Yes,No,Not Applicable,Reasonable Price,2
fffe43004900440032003600340039003800,Gay Lukes,52,M,ADXLB5V,City,Gold Membership,2015-02-03,Yes,CID555,Credit/Debit Card Offers,Desktop,Fiber_Optic,06:33:41,6,34.56,41307.61,29.0,627.81,No,Yes,Yes,No Information Available,Too many ads,4
fffe43004900440032003900350031003800,Evelina Howey,11,F,KZPHEOH,Town,Platinum Membership,2017-07-02,Yes,CID62448,Credit/Debit Card Offers,Both,Fiber_Optic,23:59:38,9,327.92,15576.18,-2.3308575884553093,781.61,No,Yes,No,Not Applicable,Poor Website,3
fffe43004900440034003800330039003300,Roxy Stoller,27,M,8T4L14Q,City,Basic Membership,2017-12-15,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:36:56,16,2492.4418202461843,35664.62,22.0,651.44,Yes,No,No,Not Applicable,No reason specified,5
fffe43004900440034003000360036003600,Jani Robards,57,M,BRKGJY6,Village,Silver Membership,2017-12-24,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13:24:15,12,31.9,30569.59,28.0,,Yes,No,Yes,No Information Available,No reason specified,3
fffe43004900440033003300380032003100,Glenda Noonkester,33,M,DOFLPO9,,Basic Membership,2017-01-12,Yes,CID29244,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,05:01:41,17,1083.805548623785,48029.53,9.0,860.5341633648869,No,Yes,Yes,Solved,Too many ads,5
fffe43004900440034003000380038003200,Azucena Poquette,11,M,NVXN9LR,Village,Basic Membership,2017-06-02,Yes,CID21211,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:51:39,13,198.02,16177.14,15.0,602.74,Yes,No,Yes,Solved in Follow-up,No reason specified,4
fffe43004900440032003500330033003600,Brian Plotner,43,F,ON5BHX7,Town,Silver Membership,2015-11-05,Yes,CID26059,Credit/Debit Card Offers,Desktop,Mobile_Data,11:28:09,12,625.12,19235.55,16.0,417.70613035464805,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
fffe43004900440033003200350032003500,Setsuko Duda,25,F,B64RT8F,Town,Gold Membership,2017-07-23,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:48:12,16,66.76,18769.17,15.0,703.48,Yes,No,Yes,No Information Available,Poor Website,3
fffe43004900440034003700300032003300,Eufemia Music,16,F,K8RBS56,Town,Premium Membership,2017-08-19,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23:49:20,16,30.73,38523.12,6.0,726.41,No,Yes,No,Not Applicable,Too many ads,3
fffe43004900440033003300370033003700,Keva Batdorf,54,M,O2SR712,Town,No Membership,2017-06-28,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,04:15:57,7,110.88,19661.27,29.0,155.37796683780277,Yes,No,Yes,Solved in Follow-up,Too many ads,5
fffe4300490044003800300034003100,Cornelia Deford,39,F,WTLHQDV,Town,Gold Membership,2015-08-15,?,CID15792,Credit/Debit Card Offers,Smartphone,Wi-Fi,02:15:19,23,688.56,16433.08,24.0,769.69,Yes,Yes,Yes,No Information Available,Too many ads,3
fffe43004900440031003300320033003100,Patrick Dudgeon,58,F,XX13XOI,,Platinum Membership,2017-11-18,?,CID61061,Credit/Debit Card Offers,Smartphone,Mobile_Data,03:03:04,11,32.95,3381.4,9.0,778.77,No,Yes,No,Not Applicable,Too many ads,3
fffe4300490044003900380032003600,Giselle Cree,48,M,2I3OLGQ,Town,Basic Membership,2016-12-20,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17:23:15,11,30.62,24822.21,16.0,532.53,No,Yes,No,Not Applicable,No reason specified,5
fffe4300490044003500380030003500,Franklin Dangelo,50,F,O4AK7TT,,Basic Membership,2017-03-19,?,CID59847,Credit/Debit Card Offers,Desktop,Mobile_Data,21:54:40,20,193.04,8706.78,25.0,,No,Yes,No,Not Applicable,Poor Website,4
fffe4300490044003600340033003900,Walter Chynoweth,15,F,BALTNG7,Village,Silver Membership,2016-10-30,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:40:49,19,127.95,35665.46,23.0,780.95,No,Yes,No,Not Applicable,Too many ads,3
fffe4300490044003400320035003200,Jeanine Mattison,14,F,QX659M4,City,Premium Membership,2017-07-04,?,CID21070,Without Offers,Both,Fiber_Optic,12:55:46,11,699.07,23474.61,27.0,798.77,Yes,Yes,Yes,Solved in Follow-up,No reason specified,3
fffe43004900440034003800380032003300,Joseph Majewski,63,F,NB30WCH,Village,Premium Membership,2015-03-08,?,CID20632,Without Offers,Desktop,Fiber_Optic,15:05:10,7,129.32,18500.24,14.0,780.32,Yes,No,No,Not Applicable,Reasonable Price,1
fffe43004900440034003000320035003300,Su Ellefson,32,M,TPNNXYR,Town,Silver Membership,2017-02-24,No,xxxxxxxx,Gift Vouchers/Coupons,?,Mobile_Data,23:35:10,12,34.63,44070.79,5.0,690.28,No,Yes,No,Not Applicable,Poor Customer Service,4
fffe4300490044003900320032003500,Karri Gleaton,11,M,1G7S3AG,Village,Basic Membership,2015-09-10,Yes,CID20117,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:13:22,20,177.64,23710.05,28.0,651.73,Yes,No,No,Not Applicable,Poor Customer Service,5
fffe43004900440035003500300033003600,Casimira Richart,33,M,F0GM66K,City,Basic Membership,2016-02-26,?,CID23195,Credit/Debit Card Offers,Desktop,Mobile_Data,04:57:59,9,277.37,26154.93,23.0,595.32,Yes,No,No,Not Applicable,Poor Website,5
fffe43004900440031003200340038003800,Marietta Grassi,55,F,0FB9K5A,Town,Platinum Membership,2017-08-03,No,xxxxxxxx,,Both,Fiber_Optic,07:08:59,18,-630.9923800775723,47112.58,Error,777.86,Yes,No,Yes,Unsolved,Too many ads,3
fffe43004900440035003700370030003900,Dean Keltz,46,M,PY4LC5I,Village,Basic Membership,2016-02-17,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,05:11:04,15,125.77,35610.56,29.0,520.05,Yes,No,Yes,Solved,Poor Website,5
fffe43004900440032003800320033003100,Keva Ellefson,48,F,SM5BSE3,City,Silver Membership,2017-11-16,No,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,13:11:57,8,413.69,41725.37,24.0,755.8,Yes,No,Yes,No Information Available,Poor Product Quality,3
fffe43004900440031003400320036003200,Marlena Mckey,62,F,8SPKQPG,Town,No Membership,2017-02-06,Yes,CID24513,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:26:28,11,100.88,14779.07,12.0,605.98,No,Yes,No,Not Applicable,Poor Website,4
fffe43004900440033003100310039003700,Janel Augustyn,41,F,6PBYD7B,,Platinum Membership,2017-04-24,?,CID28580,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:18:11,9,31.91,35234.57,5.0,486.2621302895475,Yes,No,Yes,Solved,Poor Website,3
fffe43004900440035003400310038003800,Steve Verde,60,F,FJFMDDV,Town,No Membership,2017-11-03,Yes,CID34045,Without Offers,Smartphone,Fiber_Optic,14:12:16,13,1042.6577053432177,30014.53,28.0,622.94,No,Yes,Yes,No Information Available,No reason specified,5
fffe43004900440035003900330034003500,Shaina Branum,46,M,F1K151W,City,Basic Membership,2017-12-26,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,00:38:42,22,331.83,12643.31,14.0,677.89,No,Yes,No,Not Applicable,No reason specified,4
fffe43004900440031003700350036003700,Latoyia Alverson,26,M,IDUY14V,Town,No Membership,2016-12-15,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,03:47:42,14,131.36,30960.47,7.0,1000.9265909190104,No,Yes,No,Not Applicable,No reason specified,-1
fffe43004900440035003800320031003900,Shaquana Fee,29,F,H6K8ZRR,Town,Premium Membership,2015-01-23,?,CID19376,Gift Vouchers/Coupons,?,Fiber_Optic,13:31:57,13,327.33,2153.39,24.0,735.13,Yes,No,No,Not Applicable,Poor Product Quality,3
fffe43004900440035003400330034003000,Gertrud Jiggetts,17,F,OJRYDK1,Town,Basic Membership,2016-10-18,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,16:21:03,22,196.45,26539.72,26.0,643.84,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,5
fffe43004900440035003800340030003600,Gertrud Abe,64,F,XN8UF5J,Town,Silver Membership,2016-12-24,Yes,CID23053,Without Offers,Desktop,Fiber_Optic,14:15:57,3,1147.91,34023.74,12.0,1285.5975289651644,Yes,Yes,No,Not Applicable,Poor Website,3
fffe43004900440033003700300038003100,Birgit Okeefe,38,M,92X9A1Z,City,Platinum Membership,2016-03-08,?,CID18035,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:37:00,15,82.82,10297.48,14.0,729.49,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440034003600330030003300,Hilary Delp,27,F,CLTV5M7,City,Silver Membership,2017-10-21,Yes,xxxxxxxx,Without Offers,Desktop,Wi-Fi,23:50:11,11,31.19,9545.52,12.0,265.90870005363536,No,Yes,No,Not Applicable,Poor Website,3
fffe43004900440032003200330037003000,Rolf Mirelez,21,F,TDE884B,Town,No Membership,2015-10-31,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:55:23,13,83.88,30039.84,18.0,502.88,Yes,No,No,Not Applicable,Poor Product Quality,5
fffe43004900440032003800350031003500,Gay Krogh,50,M,9ZVLLR8,City,No Membership,2017-02-21,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:07:15,7,267.9,39527.52,14.0,616.4,Yes,No,No,Not Applicable,Poor Customer Service,4
fffe43004900440032003800300038003300,Shelby Streight,34,F,DCBFTP4,Town,No Membership,2015-04-02,Yes,CID8179,Credit/Debit Card Offers,Desktop,Wi-Fi,02:22:53,14,134.97,1401.23,22.0,220.6729494346955,No,Yes,No,Not Applicable,Poor Customer Service,4
fffe43004900440031003100390031003200,Gina Risk,47,M,MP32ZSZ,,Basic Membership,2017-02-14,?,CID23024,Credit/Debit Card Offers,Smartphone,Fiber_Optic,08:36:48,15,107.45,39601.63,16.0,554.42,No,Yes,No,Not Applicable,Poor Website,5
fffe43004900440032003300370035003400,Jenette Books,60,M,5Y6VIDD,City,Premium Membership,2015-01-11,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,17:47:35,16,238.59,46526.08,Error,711.65,Yes,Yes,No,Not Applicable,Reasonable Price,2
fffe43004900440031003700310037003500,Katrina Melody,53,M,G1U72JS,Town,Platinum Membership,2016-11-28,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:15:13,14,103.93,18180.86,13.0,756.14,No,Yes,No,Not Applicable,Reasonable Price,1
fffe43004900440031003200350031003500,Steve Theriot,28,M,NW69NSL,Town,Platinum Membership,2016-09-16,Yes,CID47402,Credit/Debit Card Offers,Smartphone,Wi-Fi,13:53:13,12,1127.7889215458972,45534.65,12.0,846.01,No,Yes,No,Not Applicable,Quality Customer Care,1
fffe43004900440032003900300037003800,Glendora Mijangos,59,M,3AYKT73,Town,Gold Membership,2015-05-03,Yes,CID50258,Credit/Debit Card Offers,Smartphone,Wi-Fi,00:57:10,22,263.18,4137.02,27.0,798.45,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,3
fffe43004900440034003000300035003100,Sharita Heatherly,10,F,2NZ5IJF,Town,Basic Membership,2015-11-03,?,CID62068,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:08:13,7,1439.308223996201,35653.1,11.0,145.19079560561931,Yes,Yes,No,Not Applicable,No reason specified,5
fffe43004900440033003600380032003000,Herbert Eisenman,54,M,DFOEIA4,Village,No Membership,2016-11-10,No,xxxxxxxx,Without Offers,?,Wi-Fi,03:10:34,14,121.32,9866.56,29.0,556.74,Yes,No,No,Not Applicable,Too many ads,5
fffe43004900440035003100310030003600,Kelsie Peters,40,M,24GFZGP,City,No Membership,2015-05-26,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,12:20:56,14,120.56,35670.77,25.0,573.62,Yes,No,Yes,Unsolved,Too many ads,5
fffe43004900440033003900310035003200,Casimira Dyess,56,F,NM6FNQO,City,No Membership,2015-09-02,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,09:30:39,9,358.28,9583.43,10.0,653.99,No,Yes,No,Not Applicable,Poor Customer Service,4
fffe43004900440034003300320037003200,Ines Ver,39,F,94ORNX9,Town,Silver Membership,2016-04-26,Yes,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,18:08:37,5,-840.1129756760178,3456.26,7.0,651.78,Yes,No,No,Not Applicable,No reason specified,4
fffe43004900440032003800360034003400,Meghann Vanepps,26,F,K0H1CYQ,,Basic Membership,2016-08-21,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,07:25:34,20,69.14,37024.95,9.0,650.74,Yes,No,No,Not Applicable,Poor Customer Service,5
fffe43004900440031003000320033003100,Alayna Ramsdell,19,M,MVJAIAW,Town,Gold Membership,2017-12-04,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,19:35:05,12,326.27,25159.73,27.0,,No,Yes,No,Not Applicable,Poor Product Quality,3
fffe43004900440036003300370030003200,Elden Armbruster,12,F,09MUDG1,,Platinum Membership,2016-04-29,Yes,CID51501,Credit/Debit Card Offers,Smartphone,Wi-Fi,18:26:40,15,55.1,42306.42,17.0,1112.7428057732775,No,Yes,No,Not Applicable,No reason specified,3
fffe43004900440033003900340034003300,Nada Terhaar,12,F,BE60QYF,Town,Platinum Membership,2016-04-23,Yes,CID55661,Credit/Debit Card Offers,Desktop,Fiber_Optic,16:30:45,15,230.01,31737.22,18.0,948.7586102811993,Yes,No,No,Not Applicable,Poor Website,3
fffe43004900440033003900370034003000,Cyrus Smidt,48,M,WHADWJ1,Town,Premium Membership,2015-02-25,No,xxxxxxxx,Without Offers,?,Mobile_Data,09:40:52,18,236.76,17194.42,5.0,1081.6743761331763,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440032003300310033003900,Rosanne Slaugh,28,F,463I3AD,Town,Gold Membership,2017-04-14,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:32:34,16,32.34,16284.6,16.0,732.22,No,Yes,No,Not Applicable,Poor Customer Service,3
fffe43004900440033003700350030003400,Melita Freund,46,F,N66B0W4,Village,Premium Membership,2016-05-01,Yes,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,21:08:32,8,507.3,42492.47,Error,722.86,No,Yes,Yes,Unsolved,Too many ads,3
fffe4300490044003900360030003400,Federico Vasquez,21,F,0SLRYNW,Town,Platinum Membership,2016-09-24,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,20:20:04,9,302.04,1499.07,Error,787.06,No,Yes,No,Not Applicable,Quality Customer Care,1
fffe43004900440035003400370037003000,Delsie Wanamaker,51,M,I4546LZ,Town,Basic Membership,2017-02-15,Yes,CID59308,Without Offers,?,Fiber_Optic,14:02:04,10,683.17,38256.93,8.0,695.72,Yes,Yes,No,Not Applicable,Poor Customer Service,5
fffe43004900440033003200330030003600,Caleb Rizzo,49,M,H1K1S8M,Town,Gold Membership,2016-03-29,?,CID62986,Credit/Debit Card Offers,Desktop,Wi-Fi,00:05:37,2,464.17,31462.67,17.0,,No,Yes,Yes,Solved,Quality Customer Care,1
fffe43004900440034003000320038003200,Sade Ponder,52,F,KIHI8FB,,Gold Membership,2015-10-12,Yes,CID24632,Without Offers,Smartphone,Mobile_Data,07:53:23,16,197.08,33240.93,23.0,736.46,Yes,No,Yes,Solved,Poor Website,3
fffe43004900440036003200300030003100,Merideth Harsh,48,F,FFHHGWP,,Platinum Membership,2016-05-01,Yes,CID15710,Without Offers,?,Wi-Fi,22:14:05,13,90.01,26828.64,29.0,779.88,No,Yes,No,Not Applicable,Poor Customer Service,3
fffe43004900440033003000380032003200,Kristeen Murry,50,F,G7SFYSL,Town,Silver Membership,2015-07-08,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,09:19:28,20,137.19,44049.01,13.0,,No,Yes,No,Not Applicable,No reason specified,4
fffe43004900440032003700310033003300,Fumiko Laughridge,10,M,L994W73,City,No Membership,2016-08-19,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,12:23:04,18,275.01,9858.16,13.0,,Yes,No,Yes,Solved,Poor Product Quality,5
fffe43004900440036003300360039003100,Stefany Costigan,64,F,0V4LMVI,City,No Membership,2016-02-11,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,11:37:02,13,87.81,4044.79,26.0,541.59,No,Yes,Yes,No Information Available,Poor Website,5
fffe43004900440032003200320039003000,Livia Benjamin,33,F,C6PZJOA,City,Gold Membership,2017-11-30,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,11:26:14,15,997.8342487876358,7587.01,29.0,1184.582471673443,Yes,No,Yes,Solved in Follow-up,Too many ads,4
fffe4300490044003500390034003900,Mellissa Grantham,52,F,L5WC8WS,Town,Basic Membership,2016-08-24,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:10:18,3,166.57,45964.8,17.0,630.0,Yes,No,Yes,No Information Available,Too many ads,5
fffe43004900440034003000300031003300,Brian Looney,25,M,WPVJ0WE,Town,Platinum Membership,2015-04-15,Yes,CID29932,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:12:08,12,39.26,42451.63,7.0,747.59,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440033003200360035003400,Adolfo Luera,54,F,38MSR8D,City,Gold Membership,2017-01-20,Yes,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,04:40:16,10,588.08,34329.2,15.0,732.87,Yes,No,Yes,Solved in Follow-up,Poor Website,3
fffe43004900440032003100340034003900,Ok Melanson,21,F,0SU2TQF,Village,No Membership,2017-02-24,?,CID34965,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:44:17,13,122.25,37124.34,5.0,341.00808027672457,Yes,No,No,Not Applicable,Poor Website,5
fffe4300490044003700300032003300,Katrina Starnes,47,F,XBHIIP6,Town,No Membership,2015-01-01,Yes,xxxxxxxx,Without Offers,?,Fiber_Optic,09:18:57,7,623.14,6577.58,12.0,573.23,Yes,No,No,Not Applicable,Poor Product Quality,5
fffe43004900440032003400300037003100,Christene Harriston,50,M,I7EGYR9,Village,No Membership,2016-07-29,Yes,CID57869,Gift Vouchers/Coupons,Desktop,Fiber_Optic,09:57:24,8,40.69,49041.91,12.0,622.82,Yes,No,No,Not Applicable,Poor Product Quality,5
fffe430049004400310035003400,Dorotha Gagnier,46,F,DXDOZOC,Town,Premium Membership,2015-03-27,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:41:40,16,1447.3879288904284,11839.58,29.0,727.91,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440031003200320036003100,Meghann Granillo,28,F,ELX61XS,,No Membership,2016-09-25,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,16:59:17,15,955.1106344365148,35083.08,22.0,603.19,Yes,No,No,Not Applicable,Poor Customer Service,5
fffe43004900440034003300390038003800,Joseph Brungardt,12,F,BFWAP9X,City,No Membership,2017-05-03,Yes,CID17481,Without Offers,?,Mobile_Data,20:34:44,20,211.94,15290.02,8.0,585.35,Yes,Yes,No,Not Applicable,Too many ads,5
fffe43004900440033003000310034003700,Sidney Frandsen,30,F,F6PDHCC,Town,Silver Membership,2016-11-12,?,CID7782,Without Offers,?,Wi-Fi,20:29:28,20,152.55,32676.64,15.0,665.12,No,Yes,No,Not Applicable,Poor Website,4
fffe4300490044003400330036003000,Crista Bumbalough,40,F,EHR7VD8,City,Basic Membership,2015-06-29,No,xxxxxxxx,Without Offers,?,Fiber_Optic,16:06:13,15,80.02,4715.3,20.0,576.9,No,Yes,Yes,Solved,Poor Customer Service,5
fffe43004900440032003200360031003000,Verna Burson,57,M,GXU8FJ8,,Premium Membership,2015-06-06,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,11:21:39,11,1269.758034895252,2726.57,18.0,1135.8747486558686,Yes,No,Yes,Solved,Poor Website,3
fffe43004900440033003800340031003100,Alesha Jelley,30,M,YY9LMZF,Village,No Membership,2015-12-06,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,02:00:56,12,125.21,19762.77,17.0,523.55,Yes,No,No,Not Applicable,Too many ads,5
fffe43004900440033003600300038003900,Merrill Burkley,15,M,J15164W,Village,Gold Membership,2015-12-08,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22:29:01,2,435.34,19832.37,19.0,,No,Yes,Yes,Solved in Follow-up,Reasonable Price,2
fffe4300490044003300350039003000,Lesli Leisy,28,M,L0UQNM0,City,No Membership,2015-04-01,Yes,CID50067,Without Offers,?,Mobile_Data,09:09:37,23,32.66,42666.23,26.0,567.24,No,Yes,No,Not Applicable,Too many ads,5
fffe43004900440033003600380034003000,Brendan Tarr,24,F,5XT4RJN,Town,Gold Membership,2016-01-13,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:37:28,16,33.91,43612.32,26.0,605.36,Yes,No,No,Not Applicable,Poor Product Quality,4
fffe43004900440034003700380039003500,Mervin Simmers,49,F,KQL6KPT,,Gold Membership,2015-04-25,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,07:31:34,13,221.49,17520.96,17.0,371.95300670460176,Yes,Yes,Yes,No Information Available,Reasonable Price,1
fffe43004900440035003800370038003200,Herma Simmers,34,M,OS10LZG,,Basic Membership,2017-08-16,?,CID36880,Without Offers,Desktop,Wi-Fi,04:36:17,10,605.96,21652.52,28.0,561.04,Yes,No,Yes,No Information Available,Poor Product Quality,5
fffe43004900440036003200330036003600,Raisa Nardone,62,F,2LC175N,City,Platinum Membership,2015-12-13,Yes,CID30425,Credit/Debit Card Offers,Both,Wi-Fi,12:13:18,12,217.0,19014.48,23.0,707.91,Yes,No,Yes,Solved,Poor Website,3
fffe43004900440034003600350035003100,Patrick Rio,31,M,FGEAYDP,Town,Gold Membership,2017-10-22,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,00:42:03,16,34.2,42090.86,8.0,,Yes,No,Yes,Solved,Poor Website,4
fffe43004900440032003000370036003500,Samantha Owings,35,M,U2S0ZMS,Town,No Membership,2017-11-27,Yes,CID23426,Without Offers,Smartphone,Mobile_Data,22:34:23,4,157.03,22975.33,18.0,548.1,No,Yes,No,Not Applicable,Poor Website,5
